,trigger,word,pos,sess,sent_num,filename,len,freq,sess_id,prev_pos,next_pos,prev_freq,next_freq,prev_len,next_len,sent_ident
3508,22,their,PRON,sess_0,sent_175,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,6.34,session0_files0-11_triggers_processed.txt,ADV,NOUN,6.36,4.69,4.0,8.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_175
3509,23,shooting,NOUN,sess_0,sent_175,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,8,4.69,session0_files0-11_triggers_processed.txt,PRON,AUX,6.34,6.84,5.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_175
3510,24,was,AUX,sess_0,sent_175,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,6.84,session0_files0-11_triggers_processed.txt,NOUN,ADJ,4.69,5.57,8.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_175
3511,25,done,ADJ,sess_0,sent_175,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,5.57,session0_files0-11_triggers_processed.txt,AUX,SENT_END,6.84,0.0,3.0,0.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_175
3516,1,if,SCONJ,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,6.47,session0_files0-11_triggers_processed.txt,SENT_START,ADV,0.0,6.5,0.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3517,2,so,ADV,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,6.5,session0_files0-11_triggers_processed.txt,SCONJ,DET,6.47,6.8,2.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3518,3,this,DET,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.8,session0_files0-11_triggers_processed.txt,ADV,ADJ,6.5,5.31,2.0,5.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3519,4,happy,ADJ,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,5.31,session0_files0-11_triggers_processed.txt,DET,NOUN,6.8,4.92,4.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3520,5,band,NOUN,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,4.92,session0_files0-11_triggers_processed.txt,ADJ,AUX,5.31,6.37,5.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3521,6,has,AUX,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,6.37,session0_files0-11_triggers_processed.txt,NOUN,PART,4.92,6.71,4.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3522,7,not,PART,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,6.71,session0_files0-11_triggers_processed.txt,AUX,AUX,6.37,6.28,3.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3523,8,been,AUX,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.28,session0_files0-11_triggers_processed.txt,PART,VERB,6.71,5.27,3.0,5.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3524,9,heard,VERB,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,5.27,session0_files0-11_triggers_processed.txt,AUX,ADP,6.28,6.63,4.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3525,10,from,ADP,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.63,session0_files0-11_triggers_processed.txt,VERB,ADV,5.27,5.77,5.0,5.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3526,11,since,ADV,sess_0,sent_176,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,5.77,session0_files0-11_triggers_processed.txt,ADP,SENT_END,6.63,0.0,4.0,0.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_176
3529,1,rumor,NOUN,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,3.69,session0_files0-11_triggers_processed.txt,SENT_START,ADV,0.0,6.2,0.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3530,2,also,ADV,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.2,session0_files0-11_triggers_processed.txt,NOUN,VERB,3.69,6.34,5.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3531,3,had,VERB,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,6.34,session0_files0-11_triggers_processed.txt,ADV,PRON,6.2,6.96,4.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3532,4,it,PRON,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,6.96,session0_files0-11_triggers_processed.txt,VERB,DET,6.34,6.19,3.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3533,5,some,DET,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.19,session0_files0-11_triggers_processed.txt,PRON,ADJ,6.96,3.2,2.0,8.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3534,6,renegade,ADJ,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,8,3.2,session0_files0-11_triggers_processed.txt,DET,NOUN,6.19,3.36,4.0,9.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3535,7,biologist,NOUN,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,9,3.36,session0_files0-11_triggers_processed.txt,ADJ,VERB,3.2,5.17,8.0,7.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3536,8,brought,VERB,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,7,5.17,session0_files0-11_triggers_processed.txt,NOUN,DET,3.36,7.36,9.0,1.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3537,9,a,DET,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,1,7.36,session0_files0-11_triggers_processed.txt,VERB,VERB,5.17,3.04,7.0,5.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3538,10,caged,VERB,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,3.04,session0_files0-11_triggers_processed.txt,DET,NOUN,7.36,4.69,1.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3539,11,pair,NOUN,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,4.69,session0_files0-11_triggers_processed.txt,VERB,ADP,3.04,7.44,5.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3540,12,to,ADP,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,7.44,session0_files0-11_triggers_processed.txt,NOUN,PROPN,4.69,3.2,4.0,11.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3541,13,yellowstone,PROPN,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,11,3.2,session0_files0-11_triggers_processed.txt,ADP,CCONJ,7.44,7.41,2.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3542,14,and,CCONJ,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,7.41,session0_files0-11_triggers_processed.txt,PROPN,VERB,3.2,5.01,11.0,8.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3543,15,released,VERB,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,8,5.01,session0_files0-11_triggers_processed.txt,CCONJ,PRON,7.41,6.19,3.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3544,16,them,PRON,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.19,session0_files0-11_triggers_processed.txt,VERB,ADP,5.01,6.12,8.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3545,17,into,ADP,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.12,session0_files0-11_triggers_processed.txt,PRON,DET,6.19,7.77,4.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3546,18,the,DET,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,NOUN,6.12,4.8,4.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3547,19,wild,NOUN,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,4.8,session0_files0-11_triggers_processed.txt,DET,ADV,7.77,4.2,3.0,8.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3548,20,sometime,ADV,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,8,4.2,session0_files0-11_triggers_processed.txt,NOUN,ADP,4.8,7.29,4.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3549,21,in,ADP,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,7.29,session0_files0-11_triggers_processed.txt,ADV,DET,4.2,7.77,8.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3550,22,the,DET,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,NOUN,7.29,4.99,2.0,5.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3551,23,1970s,NOUN,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,4.99,session0_files0-11_triggers_processed.txt,DET,VERB,7.77,4.63,3.0,6.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3552,24,hoping,VERB,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,6,4.63,session0_files0-11_triggers_processed.txt,NOUN,PART,4.99,7.44,5.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3553,25,to,PART,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,7.44,session0_files0-11_triggers_processed.txt,VERB,VERB,4.63,2.7,6.0,11.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3554,26,reestablish,VERB,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,11,2.7,session0_files0-11_triggers_processed.txt,PART,DET,7.44,7.36,2.0,1.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3555,27,a,DET,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,1,7.36,session0_files0-11_triggers_processed.txt,VERB,VERB,2.7,4.14,11.0,8.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3556,28,breeding,VERB,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,8,4.14,session0_files0-11_triggers_processed.txt,DET,NOUN,7.36,5.12,1.0,10.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3557,29,population,NOUN,sess_0,sent_177,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,10,5.12,session0_files0-11_triggers_processed.txt,VERB,SENT_END,4.14,0.0,8.0,0.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_177
3562,1,if,SCONJ,sess_0,sent_178,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,6.47,session0_files0-11_triggers_processed.txt,SENT_START,ADJ,0.0,5.42,0.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_178
3563,2,true,ADJ,sess_0,sent_178,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,5.42,session0_files0-11_triggers_processed.txt,SCONJ,DET,6.47,7.77,2.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_178
3564,3,the,DET,sess_0,sent_178,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADJ,NOUN,5.42,2.83,4.0,5.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_178
3565,4,caper,NOUN,sess_0,sent_178,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,2.83,session0_files0-11_triggers_processed.txt,DET,VERB,7.77,4.82,3.0,6.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_178
3566,5,failed,VERB,sess_0,sent_178,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,6,4.82,session0_files0-11_triggers_processed.txt,NOUN,SENT_END,2.83,0.0,5.0,0.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_178
3569,1,over,ADP,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.06,session0_files0-11_triggers_processed.txt,SENT_START,NOUN,0.0,6.28,0.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3570,2,time,NOUN,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.28,session0_files0-11_triggers_processed.txt,ADP,DET,6.06,7.77,4.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3571,3,the,DET,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,7.77,session0_files0-11_triggers_processed.txt,NOUN,NOUN,6.28,4.35,4.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3572,4,wolf,NOUN,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,4.35,session0_files0-11_triggers_processed.txt,DET,NOUN,7.77,4.47,3.0,7.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3573,5,absence,NOUN,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,7,4.47,session0_files0-11_triggers_processed.txt,NOUN,VERB,4.35,4.79,4.0,6.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3574,6,seemed,VERB,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,6,4.79,session0_files0-11_triggers_processed.txt,NOUN,PART,4.47,7.44,7.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3575,7,to,PART,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,7.44,session0_files0-11_triggers_processed.txt,VERB,VERB,4.79,3.01,6.0,12.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3576,8,rehabilitate,VERB,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,12,3.01,session0_files0-11_triggers_processed.txt,PART,PRON,7.44,6.21,2.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3577,9,its,PRON,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,6.21,session0_files0-11_triggers_processed.txt,VERB,NOUN,3.01,4.99,12.0,5.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3578,10,image,NOUN,sess_0,sent_179,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,4.99,session0_files0-11_triggers_processed.txt,PRON,SENT_END,6.21,0.0,3.0,0.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_179
3581,1,eventually,ADV,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,10,4.87,session0_files0-11_triggers_processed.txt,SENT_START,DET,0.0,7.36,0.0,1.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3582,2,a,DET,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,1,7.36,session0_files0-11_triggers_processed.txt,ADV,NOUN,4.87,3.19,10.0,7.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3583,3,trickle,NOUN,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,7,3.19,session0_files0-11_triggers_processed.txt,DET,ADP,7.36,7.45,1.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3584,4,of,ADP,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,7.45,session0_files0-11_triggers_processed.txt,NOUN,NOUN,3.19,5.49,7.0,7.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3585,5,support,NOUN,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,7,5.49,session0_files0-11_triggers_processed.txt,ADP,VERB,7.45,4.85,2.0,8.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3586,6,appeared,VERB,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,8,4.85,session0_files0-11_triggers_processed.txt,NOUN,SCONJ,5.49,7.01,7.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3587,7,for,SCONJ,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,7.01,session0_files0-11_triggers_processed.txt,VERB,VERB,4.85,4.67,8.0,8.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3588,8,bringing,VERB,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,8,4.67,session0_files0-11_triggers_processed.txt,SCONJ,DET,7.01,7.77,3.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3589,9,the,DET,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,7.77,session0_files0-11_triggers_processed.txt,VERB,NOUN,4.67,3.64,8.0,8.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3590,10,predator,NOUN,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,8,3.64,session0_files0-11_triggers_processed.txt,DET,ADV,7.77,6.03,3.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3591,11,back,ADV,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,6.03,session0_files0-11_triggers_processed.txt,NOUN,ADP,3.64,7.44,8.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3592,12,to,ADP,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,7.44,session0_files0-11_triggers_processed.txt,ADV,PRON,6.03,6.21,4.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3593,13,its,PRON,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,3,6.21,session0_files0-11_triggers_processed.txt,ADP,ADJ,7.44,5.27,2.0,6.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3594,14,former,ADJ,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,6,5.27,session0_files0-11_triggers_processed.txt,PRON,NOUN,6.21,5.74,3.0,4.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3595,15,home,NOUN,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,4,5.74,session0_files0-11_triggers_processed.txt,ADJ,NOUN,5.27,5.12,6.0,5.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3596,16,range,NOUN,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,5,5.12,session0_files0-11_triggers_processed.txt,NOUN,ADP,5.74,7.29,4.0,2.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
3597,17,in,ADP,sess_0,sent_180,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt,2,7.29,session0_files0-11_triggers_processed.txt,NOUN,DET,5.12,7.77,5.0,3.0,sess_0_newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.txt_sent_180
